Number,Type,Location,City,State,Zip,Phone,latitude,longitude,
16696,j,10307 S Central,Los Angeles,CA,90002,(323) 564-7156,33.9431,-118.254,0
16697,j,10330 Mast Blvd,Santee,CA,92071,(619) 562-4473,32.8553,-116.973,0
16698,j,1035 Alamo Dr,Vacaville,CA,95687,(707) 446-2645,38.343,-121.995,0
16699,j,1036 W Broadway,Ardmore,OK,73401,(580) 223-1886,34.1744,-97.1417,0
16700,j,10390 Twin Cities Rd,Galt,CA,95632,(209) 744-9511,38.291,-121.307,0
16701,j,104 S Loop 288,Denton,TX,76209,(940) 566-6721,33.2127,-97.0909,0
16702,j,10409 San Pablo Ave,El Cerrito,CA,94530,(510) 525-6271,37.908,-122.307,0
16703,j,1041 E Main St,Santa Maria,CA,93454,(805) 346-1190,34.9531,-120.419,0
16704,j,1041 W Plantation,Clute,TX,77531,(979) 265-5190,29.0193,-95.4209,0
16705,j,10418 Perrin Beitel Rd Ste 102,San Antonio,TX,78217,(210) 564-8318,29.5348,-98.4108,0
16706,j,10432 Sullivan Rd,Baton Rouge,LA,70818,(225) 262-7665,30.5424,-91.0286,0
16707,j,1045 Dana Dr,Redding,CA,96003,(530) 222-5520,40.5862,-122.352,0
16708,j,10450 Huffmeister Rd,Houston,TX,77065,(281) 970-0992,29.9279,-95.6284,0
16709,j,10450 N McCarran Blvd,Reno,NV,89503,(775) 746-4344,39.5358,-119.865,0
16710,j,10454 Richmond Ave,Houston,TX,77042,(832) 251-9317,29.7278,-95.5589,0
16711,j,10460 Page Blvd,St. Louis,MO,63132,(314) 428-6207,38.6915,-90.3911,0
16712,j,1047 Sweetwater Rd,Spring Valley,CA,91977,(619) 464-0705,32.7141,-117.013,0
16713,j,10473 Alta Loma Dr,Rancho Cucamonga,CA,91737,(909) 483-6335,34.1375,-117.577,0
16714,j,10496 Overland Rd,Boise,ID,83709,(208) 658-0508,43.5904,-116.313,0
16715,j,1050 W El Norte Pkwy,Escondido,CA,92026,(760) 233-2070,33.1473,-117.108,0
16716,j,10500 Se 82nd Ave,Portland,OR,97266,(503) 775-6062,45.4471,-122.579,0
16717,j,10505 S Eastern Ave,Henderson,NV,89052,(702) 616-6777,36.0002,-115.106,0
16718,j,1051 Uvalde,Houston,TX,77015,(713) 453-3138,29.7756,-95.1864,0
16719,j,1052 N Grand Ave,Covina,CA,91724,(626) 332-1995,34.0989,-117.872,0
16720,j,10525 Mallard Creek Rd,Charlotte,NC,28262,(704) 549-0522,35.3419,-80.7671,0
16721,j,10537 Scripps Poway Pkwy,San Diego,CA,92131,(858) 549-9163,32.9371,-117.101,0
16722,j,1056 Main St (Hwy 67),Ramona,CA,92065,(760) 789-6428,33.0414,-116.869,0
16723,j,10621 N 35th Ave,Phoenix,AZ,85029,(602) 942-7941,33.5825,-112.134,0
16724,j,10621 N 43rd Ave,Phoenix,AZ,85029,(602) 439-4843,33.5822,-112.151,0
16725,j,10642 W Katella,Anaheim,CA,92804,(714) 778-3054,33.8031,-117.947,0
16726,j,10656 Pacific Ave S,Tacoma,WA,98444,(253) 536-1995,47.1603,-122.434,0
16727,j,10683 Huebner Rd Ste 101,San Antonio,TX,78240,(210) 877-1219,29.5424,-98.5814,0
16728,j,10685 Fortuna Rd,Yuma,AZ,85367,(928) 305-1901,32.674,-114.444,0
16729,j,10699 Folsom Blvd,Rancho Cordova,CA,95670,(916) 364-5340,38.596,-121.289,0
16730,j,10699 Valley Blvd,El Monte,CA,91731,(626) 444-3629,34.0768,-118.04,0
16731,j,107 Red Top Rd,Fairfield,CA,94534,(707) 863-9781,38.2024,-122.158,0
16732,j,107 W American Canyon Rd,American Canyon,CA,94503,(707) 644-1543,38.1655,-122.255,0
16733,j,1070 E Court,Seguin,TX,78155,(830) 303-0671,29.5692,-97.9519,0
16734,j,10701 Venice Blvd,Los Angeles,CA,90034,(310) 836-2385,34.0188,-118.407,0
16735,j,1071 Birch St,Calexico,CA,92231,(760) 768-8498,32.6794,-115.483,0
16736,j,1072 Edgebrook,Houston,TX,77034,(713) 944-9234,29.643,-95.2393,0
16737,j,10730 S Tryon,Charlotte,NC,28273,(704) 588-1015,35.1185,-80.9558,0
16738,j,10742 Veterans Memorial,Houston,TX,77038,(281) 999-1555,29.9358,-95.4585,0
16739,j,1075 E Sunset Dr,Bellingham,WA,98226,(360) 671-7727,48.7721,-122.461,0
16740,j,1075 S Main St,Red Bluff,CA,96080,(530) 529-2805,40.1607,-122.227,0
16741,j,1075 W Henderson,Porterville,CA,93257,(559) 788-2400,36.0803,-119.041,0
16742,j,1075 W Tennyson Rd,Hayward,CA,94544,(510) 887-0733,37.6314,-122.075,0
16743,j,1075 Willow St,San Jose,CA,95125,(408) 947-1488,37.3089,-121.901,0
16744,j,108 N Garfield,Montebello,CA,90640,(323) 724-3764,34.0149,-118.13,0
16745,j,10806 Bissonnet,Houston,TX,77099,(281) 498-4114,29.6743,-95.5688,0
16746,j,10809 Tierrasanta Blvd,San Diego,CA,92124,(858) 268-8228,32.8215,-117.098,0
16747,j,1081 S Main St,Manteca,CA,95337,(209) 239-8288,37.788,-121.216,0
16748,j,1084 Murfreesboro Pike,Nashville,TN,37217,(615) 365-4600,36.1272,-86.7114,0
16749,j,1085 S Green Valley Rd,Watsonville,CA,95076,(831) 724-3993,36.9172,-121.785,0
16750,j,10866 Lilac Ave,St. Louis,MO,63137,(314) 867-5416,38.7655,-90.203,0
16751,j,10901 Bellaire,Houston,TX,77072,(281) 498-1352,29.7037,-95.5715,0
16752,j,1092 Valkengurgh St,Honolulu,HI,96818,(808) 422-6887,21.3449,-157.928,0
16753,j,10960 Limonite Rd,Mira Loma,CA,91752,(951) 272-3673,33.9753,-117.523,0
16754,j,10967 Santa Monica,Los Angeles,CA,90025,(310) 479-0462,34.0491,-118.44,0
16755,j,1097 E Imperial Hwy,Placentia,CA,92870,(714) 993-6823,33.9055,-117.844,0
16756,j,10982 Greenwell Springs Rd,Baton Rouge,LA,70814,(225) 274-2650,30.4936,-91.061,0
16757,j,1099 W Artesia Blvd,Gardena,CA,90248,(310) 532-3528,33.873,-118.293,0
16758,j,11 S Kamehameha Hwy,Wahiawa,HI,96786,(808) 621-8113,21.4956,-158.03,0
16759,j,110 Arney Rd,Woodburn,OR,97071,(503) 981-3338,45.1513,-122.884,0
16760,j,110 E William Cannon,Austin,TX,78745,(512) 442-0099,30.1931,-97.7785,0
16761,j,110 Shannon Rd W,Sulphur Springs,TX,75482,(903) 438-8069,33.1156,-95.5968,0
16762,j,110 Trosper Rd Sw,Tumwater,WA,98501,(360) 705-1506,47.0001,-122.909,0
16763,j,110 W Katherine P Rains Rd,Cleburne,TX,76033,(817) 517-6874,32.3798,-97.4082,0
16764,j,1100 Douglas Blvd,Roseville,CA,95678,(916) 786-5059,38.7439,-121.275,0
16765,j,1100 E Central Texas Expy,Killeen,TX,76541,(254) 690-2055,31.0929,-97.7282,0
16766,j,1100 El Camino Real,San Carlos,CA,94070,(650) 592-3124,37.5005,-122.253,0
16767,j,1101 N Magnolia,Anaheim,CA,92801,(714) 484-4773,33.847,-117.976,0
16768,j,1101 Nevada Hwy,Boulder City,NV,89005,(702) 294-1909,35.9728,-114.848,0
16769,j,11010 Pico Blvd,Los Angeles,CA,90064,(310) 470-8581,34.038,-118.433,0
16770,j,1102 E Ennis Ave,Ennis,TX,75119,(972) 875-8021,32.3336,-96.6167,0
16771,j,1102 Woodruff Rd,Greenville,SC,29607,(864) 676-0111,34.8321,-82.308,0
16772,j,11024 Canyon Rd E,Puyallup,WA,98373,(253) 537-3467,47.1556,-122.357,0
16773,j,11044 Citrus Dr,Ventura,CA,93004,(805) 647-5451,34.2918,-119.157,0
16774,j,1105 N Main,Manteca,CA,95336,(209) 239-9525,37.8121,-121.217,0
16775,j,1105 S Val Vista Drive,Mesa,AZ,85204,(480) 324-1623,33.3952,-111.754,0
16776,j,1106 N Pleasantburg Dr,Greenville,SC,29607,(864) 609-0019,34.869,-82.358,0
16777,j,11080 Scarsdale Blvd,Houston,TX,77089,(281) 484-2324,29.5873,-95.2101,0
16778,j,111 E 223rd St,Carson,CA,90745,(310) 518-3025,33.8244,-118.276,0
16779,j,111 State Highway 21 W,Bastrop,TX,78602,(512) 308-0387,30.1122,-97.2896,0
16780,j,1110 C St,San Diego,CA,92101,(619) 234-0785,32.7169,-117.154,0
16781,j,1110 E Main Street,Midlothian,TX,76065,(972) 775-8316,32.4761,-96.9806,0
16782,j,11101 Nw Grand Ave,Youngtown,AZ,85363,(623) 523-0211,33.6051,-112.299,0
16783,j,1111 Colusa Ave,Yuba City,CA,95991,(530) 673-0513,39.1419,-121.632,0
16784,j,1112 Oak Hill Ave,Cuba,MO,65453,(573) 885-3223,38.1404,-91.398,0
16785,j,11122 Saint Charles Rock Rd,St. Ann,MO,63074,(314) 739-0039,38.7365,-90.3972,0
16786,j,1115 Airport Park Blvd,Ukiah,CA,95482,(707) 462-5296,39.1354,-123.198,0
16787,j,1115 McRae,El Paso,TX,79925,(915) 594-6608,31.7605,-106.355,0
16788,j,112 Oneawa St,Kailua,HI,96734,(808) 263-6441,21.3962,-157.745,0
16789,j,1120 S Austin,Denison,TX,75020,(903) 465-4343,33.7449,-96.5372,0
16790,j,1120 S Mooney Blvd,Visalia,CA,93277,(559) 732-0522,36.3209,-119.314,0
16791,j,11201 Long Beach Blvd,Lynwood,CA,90262,(310) 631-7413,33.9293,-118.212,0
16792,j,11204 W Florissant,Florissant,MO,63033,(314) 831-2530,38.7719,-90.2798,0
16793,j,1121 E Palm Valley Blvd,Round Rock,TX,78664,(512) 341-8707,30.5179,-97.6683,0
16794,j,11214 Fm 2920,Tomball,TX,77375,(281) 516-1401,30.0999,-95.5916,0
16795,j,11216 Tampa Ave,Northridge,CA,91326,(818) 368-9941,34.2735,-118.556,0
16796,j,11222 Old Mill Ln,Martell,CA,95654,(209) 223-1659,38.3176,-120.724,0
16797,j,11234 Airline,Houston,TX,77037,(281) 448-6939,29.919,-95.4062,0
16798,j,1125 4th St,Marysville,WA,98270,(360) 653-8344,48.052,-122.183,0
16799,j,1125 W Arrow Hwy,San Dimas,CA,91773,(909) 394-1919,34.1069,-117.83,0
16800,j,11250 Los Alamitos Blvd,Los Alamitos,CA,90720,(562) 598-6302,33.7999,-118.072,0
16801,j,1127 Sw 128th St,Seattle,WA,98146,(206) 244-1950,47.4884,-122.347,0
16802,j,1127 W Manchester,Inglewood,CA,90301,(310) 337-0864,33.96,-118.376,0
16803,j,1129 W St Marys,Centerville,TX,75833,(903) 536-1022,31.2583,-95.9905,0
16804,j,113 Interstate Ave,Chehalis,WA,98532,(360) 748-6505,46.6472,-122.957,0
16805,j,1130 Harrison Ave,Centralia,WA,98531,(360) 807-0277,46.7288,-122.98,0
16806,j,1130 Leisure Town Rd,Vacaville,CA,95687,(707) 451-4762,38.3856,-121.934,0
16807,j,11303 Washington Blvd,Whittier,CA,90606,(562) 699-2684,33.9719,-118.071,0
16808,j,11306 Crenshaw Blvd,Inglewood,CA,90303,(323) 242-9499,33.9318,-118.326,0
16809,j,1131 Colorado,Glendale,CA,91205,(818) 240-0450,34.1427,-118.241,0
16810,j,11310 Airline Hwy,Baton Rouge,LA,70816,(225) 293-0602,30.3999,-91.0553,0
16811,j,1132 Clovis Ave,Clovis,CA,93612,(559) 325-0774,36.8167,-119.7,0
16812,j,1135 N Mission Rd,Los Angeles,CA,90033,(323) 223-6346,34.0615,-118.213,0
16813,j,11353 Firestone,Norwalk,CA,90650,(562) 929-0132,33.9178,-118.091,0
16814,j,11390 S Atlantic,Lynwood,CA,90262,(310) 631-6933,33.9214,-118.187,0
16815,j,114 Weedpatch Hwy,Bakersfield,CA,93307,(661) 363-0801,35.3561,-118.914,0
16816,j,11400 S Figueroa St,Los Angeles,CA,90061,(323) 757-2677,33.9309,-118.283,0
16817,j,11404 Garland Rd,Dallas,TX,75218,(214) 327-8363,32.8494,-96.6829,0
16818,j,1141 W Highland Ave,San Bernardino,CA,92405,(909) 883-6577,34.1359,-117.309,0
16819,j,1141 W Lugonia Ave,Redlands,CA,92374,(909) 793-3880,34.07,-117.198,0
16820,j,11442 Telegraph Rd,Santa Fe Springs,CA,90670,(562) 868-1242,33.9485,-118.089,0
16821,j,1145 W University,Mesa,AZ,85201,(480) 833-1339,33.4221,-111.855,0
16822,j,1148 Coulston St,San Bernardino,CA,92408,(909) 796-4517,34.069,-117.26,0
16823,j,115 N Central,Compton,CA,90220,(310) 603-8728,33.896,-118.252,0
16824,j,115 W University Way,Ellensburg,WA,98926,(509) 933-2833,46.9997,-120.549,0
16825,j,1150 Us Hwy 67,Mesquite,TX,75150,(972) 613-6875,32.8322,-96.6129,0
16826,j,11501 Carson St,Lakewood,CA,90715,(562) 860-2027,33.8316,-118.088,0
16827,j,1151 Airport Blvd,Austin,TX,78702,(512) 928-8381,30.2738,-97.6978,0
16828,j,1155 N Euclid Ave,Anaheim,CA,92801,(714) 772-3740,33.8488,-117.942,0
16829,j,1159 S Hacienda Blvd,Hacienda Heights,CA,91745,(626) 330-3608,34.0092,-117.964,0
16830,j,1160 Aviation,Hermosa Beach,CA,90254,(310) 374-9240,33.8651,-118.387,0
16831,j,11605 S Sam Houston Pkwy E,Houston,TX,77089,(281) 464-3371,29.6018,-95.2155,0
16832,j,11615 Ih 35 N,San Antonio,TX,78233,(210) 967-9255,29.5462,-98.3691,0
16833,j,11630 Hempstead Hwy,Houston,TX,77092,(713) 686-6103,29.8175,-95.482,0
16834,j,1165 S Diamond Bar Blvd,Diamond Bar,CA,91765,(909) 861-3562,34.0017,-117.811,0
16835,j,1167 N Clovis,Fresno,CA,93727,(559) 452-9516,36.7583,-119.701,0
16836,j,11682 Plank Rd,Baton Rouge,LA,70811,(225) 775-0324,30.552,-91.1353,0
16837,j,11706 S Highway 6,Sugar Land,TX,77478,(281) 568-8193,29.6531,-95.6495,0
16838,j,11729 Bandera,San Antonio,TX,78250,(210) 682-0091,29.5516,-98.6653,0
16839,j,11767 Foothill Blvd,Rancho Cucamonga,CA,91730,(909) 980-3441,34.1063,-117.547,0
16840,j,11780 Ramona Blvd,El Monte,CA,91732,(626) 279-7549,34.0746,-118.017,0
16841,j,118 N General McMullen,San Antonio,TX,78237,(210) 432-6624,29.4314,-98.5538,0
16842,j,1180 E Ontario Ave,Corona,CA,92882,(951) 898-7907,33.8476,-117.542,0
16843,j,1180 Hwy 260,Cottonwood,AZ,86326,(928) 639-1261,34.7186,-112.002,0
16844,j,1180 S King St,Honolulu,HI,96814,(808) 591-1096,21.3001,-157.844,0
16845,j,11800 Mukilteo Speedway,Mukilteo,WA,98275,(425) 493-8470,47.8913,-122.286,0
16846,j,11801 Nevada City Hwy,Grass Valley,CA,95945,(530) 272-1551,39.2354,-121.04,0
16847,j,11820 Evergreen Way,Everett,WA,98204,(425) 356-9920,47.8907,-122.257,0
16848,j,11830 Lusher Rd,St. Louis,MO,63138,(314) 741-8770,38.7868,-90.2332,0
16849,j,1184 W Dallas St,Conroe,TX,77301,(936) 539-3837,30.3146,-95.4697,0
16850,j,1190 E Pacific Coast Hwy,Long Beach,CA,90806,(562) 591-3868,33.7898,-118.177,0
16851,j,1191 S Mt Vernon,Colton,CA,92324,(909) 783-7748,34.049,-117.309,0
16852,j,11910 Westheimer,Houston,TX,77077,(281) 496-3380,29.7366,-95.5909,0
16853,j,11912 Galveston Rd Ste A,Houston,TX,77034,(281) 484-7985,29.6011,-95.1777,0
16854,j,1194 E Florence Blvd,Casa Grande,AZ,85222,(520) 836-0304,32.8797,-111.736,0
16855,j,1195 S Craycroft,Tucson,AZ,85711,(520) 790-3156,32.2072,-110.875,0
16856,j,1197 Scenic Dr,Herculaneum,MO,63048,(636) 479-7241,38.2553,-90.4002,0
16857,j,1199 7th St,Calimesa,CA,92320,(909) 795-8112,33.9925,-117.059,0
16858,j,1199 N Mt Vernon Ave,Colton,CA,92324,(909) 783-8107,34.0772,-117.314,0
16859,j,12 Bellevue Way Se,Bellevue,WA,98004,(425) 454-9387,47.6099,-122.201,0
16860,j,1200 Barton Springs,Austin,TX,78704,(512) 472-6934,30.2607,-97.7571,0
16861,j,1200 E Main St,Woodland,CA,95776,(530) 666-4374,38.6773,-121.765,0
16862,j,1200 Oak St,Bakersfield,CA,93304,(661) 861-8337,35.3688,-119.039,0
16863,j,1200 W Glenoaks Blvd,Glendale,CA,91201,(818) 956-0470,34.165,-118.282,0
16864,j,1201 S Coast Hwy,Laguna Beach,CA,92651,(949) 497-3767,33.5331,-117.776,0
16865,j,1202 W St Marys Rd,Tucson,AZ,85745,(520) 623-4957,32.2297,-110.99,0
16866,j,1204 N Highway 77,Waxahachie,TX,75165,(972) 923-9323,32.4168,-96.8408,0
16867,j,1205 Baker,Costa Mesa,CA,92626,(714) 557-7007,33.68,-117.909,0
16868,j,1205 Broadway,Redwood City,CA,94063,(650) 361-1903,37.487,-122.214,0
16869,j,1205 Jupiter Rd,Plano,TX,75074,(972) 423-0826,33.0155,-96.6828,0
16870,j,12060 Rosecrans Ave,Norwalk,CA,90650,(562) 929-6531,33.9021,-118.076,0
16871,j,1208 Grand Ave,Arroyo Grande,CA,93420,(805) 489-3668,35.1207,-120.6,0
16872,j,1208 N Desloge St,Desloge,MO,63601,(573) 431-5111,37.8808,-90.5143,0
16873,j,121 E State Hwy 121,Coppell,TX,75019,(214) 488-3969,32.9684,-96.9877,0
16874,j,121 N Northwest Loop 323,Tyler,TX,75702,(903) 596-7739,32.3537,-95.3433,0
16875,j,121 Rockwood Ave,Calexico,CA,92231,(760) 357-3778,32.6659,-115.496,0
16876,j,121 S Interstate 45 Service Rd,Hutchins,TX,75141,(972) 225-3480,32.6485,-96.7081,0
16877,j,12102 Veterans Memorial Dr,Houston,TX,77067,(281) 893-0102,29.9613,-95.478,0
16878,j,12107 Abrams Rd,Dallas,TX,75243,(972) 231-1789,32.9134,-96.7357,0
16879,j,12107 Euclid St,Garden Grove,CA,92840,(714) 534-9745,33.7871,-117.941,0
16880,j,1212 164th St Sw,Lynnwood,WA,98037,(425) 742-0652,47.8496,-122.25,0
16881,j,1213 California Ave,Pittsburg,CA,94565,(925) 432-0184,38.013,-121.87,0
16882,j,12134 Hesperia Rd,Victorville,CA,92392,(760) 241-7479,34.4718,-117.292,0
16883,j,1214 W Old Us Hwy 90,San Antonio,TX,78227,(210) 432-1093,29.4198,-98.5889,0
16884,j,12150 Carson,Hawaiian Gardens,CA,90716,(562) 496-0540,33.8313,-118.073,0
16885,j,12155 Woodside,Lakeside,CA,92040,(619) 443-0161,32.8562,-116.929,0
16886,j,1217 Coit Rd,Plano,TX,75075,(972) 867-8465,33.0162,-96.767,0
16887,j,1217 Wayside Dr,Houston,TX,77011,(713) 928-6095,29.7447,-95.3033,0
16888,j,12175 Southwest Fwy,Stafford,TX,77477,(281) 530-0199,29.6442,-95.575,0
16889,j,12223 N 32nd St,Phoenix,AZ,85032,(602) 992-1030,33.5973,-112.013,0
16890,j,12235 Jones Rd,Houston,TX,77070,(281) 894-7331,29.9517,-95.5852,0
16891,j,1225 De La Torre,Salinas,CA,93905,(831) 769-9604,36.6605,-121.622,0
16892,j,12298 Saint Charles Rock Rd,Bridgeton,MO,63044,(314) 739-2373,38.7525,-90.428,0
16893,j,123 S 4th St,Pocatello,ID,83201,(208) 478-8035,42.866,-112.445,0
16894,j,12309 Dessau Rd,Austin,TX,78754,(512) 491-8200,30.3873,-97.6481,0
16895,j,1231 W Whittier Blvd,La Habra,CA,90631,(562) 691-1945,33.9393,-117.96,0
16896,j,1232 W Baseline Rd,Mesa,AZ,85202,(480) 838-0677,33.3789,-111.861,0
16897,j,1233 6th St,Crescent City,CA,95531,(707) 465-3763,41.7561,-124.196,0
16898,j,1239 Yosemite Blvd,Modesto,CA,95354,(209) 578-3039,37.6383,-120.975,0
16899,j,12403 Washington Pl,Los Angeles,CA,90066,(310) 397-4845,33.9994,-118.431,0
16900,j,12409 Ne 116th St,Kirkland,WA,98034,(425) 822-8442,47.7039,-122.175,0
16901,j,1242 Hampton,St. Louis,MO,63139,(314) 644-2547,38.6271,-90.2874,0
16902,j,12424 Poway Rd,Poway,CA,92064,(858) 486-1170,32.952,-117.062,0
16903,j,1243 N Highland,Hollywood,CA,90038,(323) 461-7605,34.0934,-118.339,0
16904,j,12440 Amargosa Rd,Victorville,CA,92392,(760) 241-0740,34.4757,-117.343,0
16905,j,12444 Ne Airport Way,Portland,OR,97230,(503) 253-1437,45.5656,-122.534,0
16906,j,12446 Fm 1960 Rd W,Houston,TX,77065,(281) 897-9293,29.9227,-95.6033,0
16907,j,1245 N Grand Ave,Walnut,CA,91789,(909) 595-9856,34.0447,-117.849,0
16908,j,12477 Heacock,Moreno Valley,CA,92553,(951) 242-4030,33.9394,-117.244,0
16909,j,1250 Lake Woodlands Dr,The Woodlands,TX,77380,(281) 363-4143,30.1677,-95.4539,0
16910,j,12511 Central Ave,Chino,CA,91710,(909) 591-7880,34.026,-117.689,0
16911,j,12515 Aurora Ave N,Seattle,WA,98133,(206) 365-2204,47.72,-122.345,0
16912,j,1257 Park St,Alameda,CA,94501,(510) 522-8865,37.7621,-122.245,0
16913,j,126 N Azusa Ave,Azusa,CA,91702,(626) 334-7504,34.1219,-117.907,0
16914,j,1260 S Seguin,New Braunfels,TX,78130,(830) 606-5482,29.6925,-98.1106,0
16915,j,12603 Norwalk Blvd,Norwalk,CA,90650,(562) 868-5677,33.9169,-118.073,0
16916,j,1261 W Warm Springs Rd,Henderson,NV,89014,(702) 434-1472,36.0561,-115.04,0
16917,j,12680 Beechnut,Houston,TX,77072,(281) 933-0064,29.6892,-95.6037,0
16918,j,1270 V St,Merced,CA,95340,(209) 383-4503,37.3023,-120.501,0
16919,j,12735 S Main St,Los Angeles,CA,90061,(323) 820-1865,33.9172,-118.274,0
16920,j,12754 S Highway 33,Santa Nella,CA,95322,(209) 826-5352,37.1036,-121.016,0
16921,j,12777 East Fwy,Houston,TX,77015,(713) 450-2403,29.7718,-95.2072,0
16922,j,1280 W Washington St,Sequim,WA,98382,(360) 681-4069,48.0779,-123.134,0
16923,j,12885 Josey Ln,Farmers Branch,TX,75234,(972) 484-3048,32.9216,-96.8818,0
16924,j,1289 Jeffco Blvd,Arnold,MO,63010,(636) 296-2123,38.4383,-90.3738,0
16925,j,1290 William D Tate Ave,Grapevine,TX,76051,(817) 481-6493,32.928,-97.0865,0
16926,j,12900 Sherman Way,North Hollywood,CA,91605,(818) 982-5225,34.2011,-118.414,0
16927,j,12929 Coursey Blvd,Baton Rouge,LA,70816,(225) 752-6684,30.4103,-91.0358,0
16928,j,1295 El Paseo Rd,Las Cruces,NM,88001,(505) 647-8377,32.2976,-106.771,0
16929,j,130 E Cochran,Simi Valley,CA,93065,(805) 955-0799,34.2813,-118.794,0
16930,j,1300 Jensen Ave,Sanger,CA,93657,(559) 875-7824,36.7079,-119.556,0
16931,j,1300 League Line Rd,Conroe,TX,77301,(936) 890-2059,30.3674,-95.4866,0
16932,j,1300 W Edinger,Santa Ana,CA,92704,(714) 754-7290,33.7271,-117.885,0
16933,j,13009 Ne Hwy 99 Ste 300,Vancouver,WA,98686,(360) 576-7023,45.7156,-122.651,0
16934,j,1301 Camden Ave,Campbell,CA,95008,(408) 371-9313,37.2691,-121.945,0
16935,j,1301 N Hampton Rd,Dallas,TX,75208,(214) 941-1484,32.7624,-96.8569,0
16936,j,1302 E McDowell Rd,Phoenix,AZ,85006,(602) 254-1756,33.4658,-112.054,0
16937,j,1302 S Kolb Ave,Tucson,AZ,85710,(520) 747-1182,32.2052,-110.841,0
16938,j,1302 S Orchard,Boise,ID,83705,(208) 342-2666,43.5925,-116.243,0
16939,j,1305 N 1st St,Hermiston,OR,97838,(541) 567-3671,45.8498,-119.29,0
16940,j,13050 Interurban Ave S,Tukwila,WA,98168,(206) 242-3525,47.4857,-122.274,0
16941,j,13055 Lake City Way,Seattle,WA,98125,(206) 364-3485,47.7241,-122.293,0
16942,j,13088 W Rancho Santa Fe Blvd,Avondale,AZ,85323,(623) 935-4141,33.4608,-112.34,0
16943,j,13090 Sw Pacific Hwy,Tigard,OR,97223,(503) 624-9594,45.4253,-122.78,0
16944,j,1310 E Yosemite Ave,Manteca,CA,95336,(209) 824-5359,37.7974,-121.196,0
16945,j,13124 Dairy Ashford,Sugar Land,TX,77478,(281) 242-5705,29.6283,-95.602,0
16946,j,13137 Main St,Hesperia,CA,92345,(760) 947-7177,34.4266,-117.371,0
16947,j,1315 Magnolia Ave Ste 102,Corona,CA,92879,(909) 278-9764,33.8678,-117.539,0
16948,j,1319 E Chandler Blvd,Phoenix,AZ,85048,(480) 283-1511,33.3057,-112.055,0
16949,j,132 W McDowell Rd,Phoenix,AZ,85003,(602) 253-8666,33.4659,-112.077,0
16950,j,13201 Ranch Rd 620 N Ste A,Austin,TX,78717,(512) 249-5943,30.4686,-97.7951,0
16951,j,13245 Black Mountain Rd,San Diego,CA,92129,(858) 484-7696,32.9583,-117.127,0
16952,j,13250 Florida Blvd,Baton Rouge,LA,70819,(225) 272-4590,30.462,-91.0363,0
16953,j,13282 Harbor Blvd,Garden Grove,CA,92843,(714) 530-9025,33.7701,-117.92,0
16954,j,1329 S Jackson St,Jacksonville,TX,75766,(903) 541-0408,31.9521,-95.264,0
16955,j,1330 W McCord St,Centralia,IL,62801,(618) 533-4431,38.5329,-89.1574,0
16956,j,1331 Sw Loop 410,San Antonio,TX,78227,(210) 674-5750,29.4221,-98.6501,0
16957,j,1335 N Dudley,Pomona,CA,91768,(909) 622-1004,34.0711,-117.779,0
16958,j,1335 Soto St,Los Angeles,CA,90023,(323) 263-1450,34.0257,-118.22,0
16959,j,13361 Crossroads Pkwy N,City Of Industry,CA,91746,(562) 695-5651,34.0314,-118.01,0
16960,j,13369 Firestone Blvd,Norwalk,CA,90650,(562) 926-9349,33.8943,-118.047,0
16961,j,1340 Rosecrans,San Diego,CA,92106,(619) 222-7608,32.7243,-117.23,0
16962,j,13400 Telegraph Rd,Whittier,CA,90605,(562) 941-6480,33.94,-118.046,0
16963,j,13402 Imperial Hwy,Santa Fe Springs,CA,90670,(562) 407-2069,33.9169,-118.046,0
16964,j,13421 E Lincoln Way,Auburn,CA,95603,(530) 888-0750,38.9247,-121.056,0
16965,j,1343 S Pleasantburg Dr,Greenville,SC,29605,(864) 422-1252,34.8024,-82.3758,0
16966,j,13449 Baseline Ave,Fontana,CA,92336,(909) 463-6434,34.1212,-117.512,0
16967,j,1345 Hwy 395,Gardnerville,NV,89410,(775) 782-7859,38.891,-119.676,0
16968,j,13495 S Beach Blvd,La Mirada,CA,90638,(562) 902-2214,33.9088,-117.978,0
16969,j,1350 S 43rd St,San Diego,CA,92113,(619) 262-8516,32.6926,-117.103,0
16970,j,1350 S Plano Rd,Richardson,TX,75081,(972) 234-8844,32.9322,-96.7003,0
16971,j,13510 Western Ave,Gardena,CA,90249,(310) 538-5561,33.909,-118.309,0
16972,j,1355 E Florence Ave,Los Angeles,CA,90001,(323) 588-5711,33.9749,-118.25,0
16973,j,13555 Preston Rd,Dallas,TX,75240,(972) 239-2782,32.9321,-96.8038,0
16974,j,13561 Whittier Blvd,Whittier,CA,90605,(562) 696-7188,33.9617,-118.03,0
16975,j,1360 W Us Highway 50,O'Fallon,IL,62269,(618) 632-1460,38.5926,-89.9509,0
16976,j,13610 N Scottsdale,Scottsdale,AZ,85254,(480) 443-8005,33.6102,-111.926,0
16977,j,13620 Highway 6,Santa Fe,TX,77517,(409) 925-5023,29.3801,-95.1103,0
16978,j,13622 Foothill,Sylmar,CA,91342,(818) 365-5477,34.3071,-118.43,0
16979,j,13648 Van Nuys Blvd,Pacoima,CA,91331,(818) 896-6362,34.2601,-118.43,0
